[12:01:55] [info] Shaddock: Creating window Shaddock Editor (1280, 720)
[12:01:56] [info] Shaddock: OpenGL Information:
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:10] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:11] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 1036831949
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:13] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:14] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 50
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:15] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 1036831949
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:16] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
[12:02:17] [warning] Shaddock: PixelData = 50
